nid,access,base_speed,bridge,from,highway,junction,key,landuse,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,weigth,tunnel,width,geometry
49232815,,25,,49232815,residential,,0,,,235.313,25 mph,Jonel Way,False,5974572,,,49232818,9.412519999999999,,,"LINESTRING (-116.996521 32.676628, -116.996948 32.676632, -116.9989812 32.6767906, -116.9990262 32.6767941)"
49232815,,25,,49232815,residential,,0,,,31.455,25 mph,Proctor Valley Road,False,5975637,,,49242515,1.2582,,,"LINESTRING (-116.9988982 32.6765351, -116.9989821 32.6766787, -116.999016 32.6767349, -116.9990262 32.6767941)"
49242515,,25,,49242515,residential,,0,,,31.455,25 mph,Proctor Valley Road,False,5975637,,,49232815,1.2582,,,"LINESTRING (-116.9988982 32.6765351, -116.9989821 32.6766787, -116.999016 32.6767349, -116.9990262 32.6767941)"
49242515,,25,,49242515,residential,,0,,,522.944,25 mph,Proctor Valley Road,False,5975637,,,2954148039,20.91776,,,"LINESTRING (-116.9971671 32.6720636, -116.9979365 32.6740509, -116.9988982 32.6765351)"
49242515,,25,,49242515,residential,,0,,,277.83,25 mph,Bonita Meadows Lane,False,6023857,,,49580988,11.1132,,,"LINESTRING (-117.001694 32.676109, -117.001488 32.676167, -117.001083 32.675983, -117.000969 32.675972, -116.9988982 32.6765351)"
2954148039,,25,,2954148039,residential,,0,,,522.944,25 mph,Proctor Valley Road,False,5975637,,,49242515,20.91776,,,"LINESTRING (-116.9971671 32.6720636, -116.9979365 32.6740509, -116.9988982 32.6765351)"
2954148039,,25,,2954148039,residential,,0,,,13.186,25 mph,Proctor Valley Road,False,5975637,,,2954146798,0.5274399999999999,,,"LINESTRING (-116.9971671 32.6720636, -116.9971473 32.6720124, -116.997124 32.6719507)"
2954146798,,25,,2954146798,tertiary,,0,,,273.113,25 mph,Mount Miguel Road,True,25721007,,,1229984886,10.92452,,,"LINESTRING (-116.997124 32.6719507, -116.9968037 32.6720198, -116.9951837 32.672345, -116.9942889 32.6725313)"
2954146798,,25,,2954146798,residential,,0,,,338.611,25 mph,Proctor Valley Road,False,5975637,,,1229987780,13.54444,,,"LINESTRING (-116.997124 32.6719507, -116.9970291 32.6716989, -116.9966125 32.6705942, -116.9959948 32.6690578)"
2954146798,,25,,2954146798,residential,,0,,,13.186,25 mph,Proctor Valley Road,False,5975637,,,2954148039,0.5274399999999999,,,"LINESTRING (-116.9971671 32.6720636, -116.9971473 32.6720124, -116.997124 32.6719507)"
1229984886,,25,,1229984886,tertiary,,0,,,314.998,25 mph,Mount Miguel Road,True,593694389,,,1229984944,12.59992,,,"LINESTRING (-116.9942889 32.6725313, -116.9941054 32.6725707, -116.9924639 32.6729275, -116.9920669 32.6730042, -116.9916002 32.6730494, -116.9912354 32.6730539, -116.9909969 32.6730458)"
1229984886,,25,,1229984886,residential,,0,,,66.88,25 mph,Avenida Altamira,False,593694390,,,280467112,2.6752,,,"LINESTRING (-116.9941175 32.6719474, -116.9942889 32.6725313)"
1229984886,,25,,1229984886,residential,,0,,,13.630999999999998,25 mph,Avenida Altamira,False,593694386,,,1229984921,0.54524,,,"LINESTRING (-116.9943234 32.6726504, -116.9943063 32.6725904, -116.9942889 32.6725313)"
1229984944,,25,,1229984944,residential,,0,,,14.677999999999999,25 mph,Avenida Loretta,False,593694406,,,1229984907,0.58712,,,"LINESTRING (-116.9909969 32.6730458, -116.9909932 32.6731034, -116.9909828 32.6731772)"
1229984944,,25,,1229984944,tertiary,,0,,,583.561,25 mph,Mount Miguel Road,True,593694408,,,1228913742,23.34244,,,"LINESTRING (-116.9909969 32.6730458, -116.9908385 32.6730358, -116.9906132 32.6729997, -116.990361 32.6729726, -116.9901178 32.67293, -116.9896629 32.6727999, -116.9891736 32.6726048, -116.9887531 32.6723881, -116.9883754 32.672128, -116.9878003 32.6717089, -116.9873025 32.6713694, -116.9868734 32.671102, -116.9864047 32.6709184, -116.9860751 32.6708203, -116.9858495 32.6707464, -116.9856564 32.6707012, -116.9855615 32.6706864)"
1229984944,,25,,1229984944,residential,,0,,,68.47,25 mph,Avenida Loretta,False,593694409,,,280468349,2.7388,,,"LINESTRING (-116.9910447 32.6724314, -116.991019 32.672706, -116.9909969 32.6730458)"
1228913742,,25,yes,1228913742,tertiary,,0,,,121.454,25 mph,Mount Miguel Road,True,"[593694408, 106865738, 106865735]",,,1228913707,4.85816,,,"LINESTRING (-116.9855615 32.6706864, -116.9854128 32.6706692, -116.9849322 32.670638, -116.984385 32.670629, -116.984267 32.6706244)"
1228913707,,25,,1228913707,tertiary,,0,,,363.31,25 mph,Mount Miguel Road,True,6011242,,,1228913655,14.5324,,,"LINESTRING (-116.984267 32.6706244, -116.9837523 32.670601, -116.9830282 32.6705891, -116.9819038 32.6705602, -116.9811485 32.6705168, -116.9808716 32.6704935, -116.9805765 32.6704754, -116.9803938 32.6704481)"
1228913707,,35,,1228913707,motorway_link,,0,,,15.64,35 mph,,True,436442207,,,1228913746,0.44685714299999996,,,"LINESTRING (-116.984267 32.6706244, -116.9842831 32.6707644)"
1228913746,,35,,1228913746,motorway_link,,0,,2,626.72,35 mph,,True,"[185022138, 436442205, 436442207]",,,356521198,17.90628571,,,"LINESTRING (-116.9842831 32.6707644, -116.984309 32.670927, -116.9844026 32.6713212, -116.984524 32.671833, -116.9846086 32.672193, -116.98494 32.673603, -116.985155 32.674413, -116.985435 32.675687, -116.985569 32.676295)"
1228913746,,25,yes,1228913746,tertiary,,0,,,121.73299999999999,25 mph,Mount Miguel Road,True,"[106865737, 25721006, 106865742]",,,1228913657,4.86932,,,"LINESTRING (-116.9842831 32.6707644, -116.984385 32.6707644, -116.9845245 32.6707644, -116.9853989 32.6708168, -116.985579 32.6708417)"
356521198,,50,yes,356521198,motorway,,0,,2,3650.85,50 mph,South Bay Expressway,True,"[31845510, 49025350, 106971178, 31845518, 106971413, 31845526]",CA 125 Toll,,356613716,73.017,,,"LINESTRING (-116.985569 32.676295, -116.985592 32.676518, -116.985624 32.676741, -116.985665 32.676962, -116.985713 32.677182, -116.98577 32.677401, -116.985835 32.677618, -116.985907 32.677833, -116.985988 32.678047, -116.986077 32.678258, -116.986173 32.678466, -116.986277 32.678672, -116.986389 32.678875, -116.986508 32.679075, -116.986635 32.679272, -116.986769 32.679465, -116.98691 32.679654, -116.987058 32.67984, -116.987213 32.680022, -116.987374 32.680199, -116.987542 32.680372, -116.987717 32.680541, -116.987897 32.680704, -116.9881463 32.6809154, -116.988276 32.681017, -116.988474 32.681166, -116.9887869 32.681392, -116.988886 32.681447, -116.9891 32.681579, -116.989319 32.681705, -116.989542 32.681826, -116.989769 32.681941, -116.9900692 32.682081, -116.990237 32.682151, -116.990476 32.682247, -116.990719 32.682337, -116.990966 32.68242, -116.991215 32.682496, -116.991467 32.682566, -116.991721 32.682629, -116.991978 32.682685, -116.992236 32.682734, -116.992497 32.682776, -116.992758 32.682812, -116.993021 32.68284, -116.993285 32.682861, -116.99355 32.682876, -116.993815 32.682883, -116.99408 32.682883, -116.994345 32.682876, -116.994609 32.682862, -116.994873 32.682841, -116.995136 32.682813, -116.995398 32.682778, -116.995658 32.682736, -116.995917 32.682687, -116.996174 32.682632, -116.996428 32.682569, -116.99668 32.6825, -116.99693 32.682424, -116.997176 32.682341, -116.997419 32.682252, -116.9976642 32.6821476, -116.997895 32.682054, -116.998127 32.681946, -116.9984853 32.6817679, -116.999446 32.681295, -116.9999365 32.6811046, -117.000609 32.680811, -117.00077 32.680738, -117.000935 32.68067, -117.001101 32.680606, -117.00127 32.680547, -117.00148 32.68048, -117.001692 32.680419, -117.001907 32.680365, -117.002124 32.680319, -117.002343 32.680279, -117.002563 32.680245, -117.002785 32.680219, -117.003008 32.6802, -117.003231 32.680188, -117.003455 32.680183, -117.003679 32.680185, -117.003903 32.680194, -117.004126 32.68021, -117.004348 32.680232, -117.004569 32.680262, -117.004789 32.680299, -117.005007 32.680343, -117.005222 32.680394, -117.005436 32.680451, -117.005647 32.680515, -117.005854 32.680586, -117.006059 32.680663, -117.00626 32.680746, -117.006457 32.680836, -117.00665 32.680932, -117.006839 32.681033, -117.007023 32.681141, -117.007203 32.681255, -117.007377 32.681374, -117.007546 32.681498, -117.007709 32.681628, -117.007867 32.681762, -117.008018 32.681902, -117.008163 32.682046, -117.008302 32.682195, -117.008434 32.682347, -117.00856 32.682504, -117.008678 32.682665, -117.008789 32.68283, -117.008893 32.682997, -117.008989 32.683168, -117.009078 32.683342, -117.009159 32.683519, -117.0102227 32.6855997, -117.0103728 32.6858229, -117.010693 32.6863934, -117.0108387 32.6866219, -117.011028 32.6868689, -117.0111928 32.687118, -117.0116402 32.6876211, -117.0119422 32.6879579, -117.0121464 32.6881465, -117.0125576 32.6885012, -117.0135605 32.6892826, -117.0139683 32.6896199)"
356613716,,25,yes,356613716,motorway_link,,0,,,1061.299,25 mph,,True,"[184583616, 106230629, 49025337, 49025335, 49025336, 31852505]",,,49393628,42.45196,yes,,"LINESTRING (-117.0139683 32.6896199, -117.015076 32.6903904, -117.0155312 32.6905927, -117.0159741 32.690725, -117.0164806 32.6908162, -117.0168035 32.6908459, -117.0171131 32.690847, -117.0172462 32.6908432, -117.0175432 32.6908279, -117.0179263 32.6907725, -117.0182956 32.6906698, -117.0187263 32.6904839, -117.019294 32.6901567, -117.0204799 32.6890669, -117.0215672 32.6880836, -117.021881 32.6878477, -117.023033 32.686897)"
356613716,,50,yes,356613716,motorway,,0,,2,794.191,50 mph,,True,"[123570136, 123570137, 436317965]",CA 125 Toll,,49393957,15.883820000000002,,,"LINESTRING (-117.0139683 32.6896199, -117.0150557 32.6906022, -117.0152442 32.6908175, -117.0153996 32.6910544, -117.0154586 32.6912215, -117.015492 32.6914134, -117.0154961 32.6916729, -117.0154693 32.6919032, -117.015421 32.6920838, -117.0153183 32.6922632, -117.0145876 32.6934864, -117.0138988 32.6947087, -117.0133653 32.6956361, -117.0132533 32.6958849)"
49393957,,25,,49393957,motorway,,0,,3,542.345,25 mph,,True,"[35763296, 35762888]",CA 125,,418113898,21.6938,,,"LINESTRING (-117.0132533 32.6958849, -117.0127017 32.6969442, -117.0123493 32.6976315, -117.0117351 32.6988471, -117.0114222 32.6996225, -117.0111435 32.7004213)"
418113898,,25,yes,418113898,motorway_link,,0,,3,549.065,25 mph,,True,"[35763058, 118785362, 436318004, 35763165, 35763166]",,,49310070,21.9626,,,"LINESTRING (-117.0111435 32.7004213, -117.0107921 32.7016007, -117.0105346 32.7026263, -117.0102171 32.7035796, -117.0099939 32.7041285, -117.009979 32.7042014, -117.0099558 32.7043892, -117.0099767 32.7046413, -117.0101899 32.7052013)"
418113898,,25,yes,418113898,motorway,,0,,3,592.254,25 mph,,True,"[118687962, 159080394]",CA 125,,418113903,23.690160000000002,,,"LINESTRING (-117.0111435 32.7004213, -117.0108855 32.7016404, -117.010709 32.7027114, -117.0106742 32.7035889, -117.0106916 32.704425, -117.0108396 32.7057115)"
418113903,,25,,418113903,motorway,,0,,3,606.89,25 mph,,True,118687962,CA 125,,418114459,24.2756,,,"LINESTRING (-117.0108396 32.7057115, -117.0110475 32.7066957, -117.0112563 32.7074569, -117.0115513 32.708282, -117.0126466 32.7109423)"
418114459,,25,,418114459,motorway_link,,0,,3,433.75300000000004,25 mph,,True,"[436318000, 436318002, 35762965]",,,418114464,17.35012,,,"LINESTRING (-117.0126466 32.7109423, -117.0130566 32.7124594, -117.0132435 32.7131298, -117.0133828 32.7136294, -117.0134078 32.7137508, -117.0136145 32.7147559)"
418114459,,25,yes,418114459,motorway,,0,,3,903.559,25 mph,,True,"[49025369, 118687962, 49025363]",CA 125,,418114460,36.14236,,,"LINESTRING (-117.0126466 32.7109423, -117.0132171 32.7123279, -117.0135509 32.7131991, -117.0138321 32.7139592, -117.013984 32.7144633, -117.0141364 32.7150901, -117.014289 32.7159534, -117.0143825 32.7169042, -117.0144251 32.7178429, -117.0144264 32.7188649)"
418114464,,25,,418114464,secondary,,0,,"['7', '8', '6']",87.348,25 mph,Jamacha Road,False,"[436428632, 436428627, 436428629, 436428630]",,,49310074,3.4939199999999997,,,"LINESTRING (-117.0136145 32.7147559, -117.0134134 32.7147589, -117.0133342 32.7147601, -117.0130485 32.7147644, -117.012681 32.7147699)"
418114464,,25,,418114464,motorway_link,,0,,,464.333,25 mph,,True,35762963,,,418114460,18.573320000000002,,,"LINESTRING (-117.0136145 32.7147559, -117.0137347 32.7150376, -117.0140694 32.7162724, -117.0142239 32.7172618, -117.0144264 32.7188649)"
418114464,,25,,418114464,secondary,,0,,6,135.713,25 mph,Jamacha Road,False,"[436428633, 436428626, 436428628]",,,418114463,5.42852,,,"LINESTRING (-117.0136145 32.7147559, -117.0143225 32.7147541, -117.0145512 32.7147535, -117.0150651 32.7147522)"
418114460,,25,yes,418114460,motorway,,0,,3,2638.216,25 mph,,True,"[49025360, 49025363, 49025375]",CA 125,,417772884,105.52864,,,"LINESTRING (-117.0144264 32.7188649, -117.0144337 32.7246368, -117.0144509 32.7252176, -117.014494 32.726188, -117.0145543 32.7270797, -117.0146576 32.7281949, -117.0147953 32.7294333, -117.0149588 32.730584, -117.0155848 32.734797, -117.0156441 32.7354312, -117.0156695 32.7361564, -117.0156271 32.7368979, -117.0155415 32.7378486, -117.015481 32.7385316, -117.0154635 32.7390922, -117.0155163 32.7398325, -117.015649 32.7404427, -117.0158703 32.7411205, -117.0161957 32.741727, -117.0165562 32.7423673)"
417772884,,25,yes,417772884,motorway_link,,0,,2,946.605,25 mph,,True,"[35679793, 35679794]",CA 125,,417772866,37.8642,,,"LINESTRING (-117.0165562 32.7423673, -117.0173115 32.7436957, -117.0178694 32.7446703, -117.0181956 32.745551, -117.0182814 32.7463018, -117.0181613 32.7469804, -117.0180282 32.7472777, -117.0178866 32.747594, -117.0175089 32.7480921, -117.0169339 32.748619, -117.0162558 32.7492182, -117.0156085 32.7498142)"
417772884,,25,yes,417772884,motorway_link,,0,,,163.981,25 mph,,True,541291230,,,417772886,6.559239999999999,,,"LINESTRING (-117.0165562 32.7423673, -117.0172 32.743739)"
417772866,,25,yes,417772866,motorway,,0,,3,979.247,25 mph,,True,"[49789704, 35763314, 49789709]",CA 125,,295198433,39.16988,,,"LINESTRING (-117.0156085 32.7498142, -117.0152389 32.7501082, -117.0142261 32.7509311, -117.0117577 32.7531137, -117.0112164 32.7535923, -117.0107156 32.7540351, -117.0091363 32.7554354, -117.008332 32.7561452)"
295198433,,25,yes,295198433,motorway,,0,,3,1208.745,25 mph,,True,"[49789797, 49789796, 49789709]",CA 125,,295201193,48.3498,,,"LINESTRING (-117.008332 32.7561452, -117.0081193 32.756336, -117.0077564 32.7566535, -117.006981 32.757332, -117.005768 32.758339, -117.0042704 32.7594638, -117.004031 32.759667, -117.003647 32.760017, -117.003227 32.76049, -117.0028278 32.7610366, -117.002533 32.761578, -117.002296 32.762104, -117.002197 32.762409, -117.002037 32.763039, -117.001961 32.763668, -117.001953 32.763958, -117.0019969 32.7650282)"
295201193,,25,,295201193,motorway_link,,0,,2,358.51599999999996,25 mph,,True,"[436442825, 26939918]",,,49172305,14.340639999999999,,,"LINESTRING (-117.0019969 32.7650282, -117.0018493 32.7659374, -117.0017635 32.76702, -117.0017363 32.7672242, -117.001602 32.768234)"
295201193,,25,yes,295201193,motorway,,0,,3,535.823,25 mph,,True,"[49789965, 49789797, 49789966]",CA 125,,295202165,21.432920000000003,,,"LINESTRING (-117.0019969 32.7650282, -117.0020639 32.7666591, -117.0020639 32.766955, -117.0020467 32.7672798, -117.0019636 32.7680828, -117.0019421 32.7684482, -117.0017911 32.7698364)"
295202165,,25,,295202165,motorway_link,,0,,2,388.353,25 mph,,True,"[26942787, 436321635]",,,49619729,15.534120000000001,,,"LINESTRING (-117.0017911 32.7698364, -117.0015746 32.7709461, -117.0015317 32.7715956, -117.0015575 32.7723534, -117.0015808 32.77265, -117.0016328 32.7733107)"
295202165,,25,,295202165,motorway,,0,,3,236.66,25 mph,,True,49789966,CA 125,,49368978,9.4664,,,"LINESTRING (-117.0017911 32.7698364, -117.0017485 32.7706363, -117.0017412 32.771133, -117.0017581 32.7716049, -117.0018017 32.7719618)"
49368978,,25,yes,49368978,motorway_link,,0,,3,1108.3239999999998,25 mph,,True,"[49790371, 26942217, 5941611, 49790381, 436602744, 436602745, 26942236]",,,49757149,44.33296,,,"LINESTRING (-117.0018017 32.7719618, -117.0018624 32.7726555, -117.0019817 32.7731808, -117.002103 32.7735982, -117.0024804 32.7751758, -117.0025577 32.7755943, -117.002592 32.7760417, -117.0025405 32.776482, -117.0024461 32.7769366, -117.0022744 32.7773263, -117.0021028 32.7776005, -117.0019311 32.777817, -117.001665 32.778084, -117.0013217 32.7783366, -117.0008325 32.7785964, -117.0006158 32.7787002, -117.0003622 32.7788036, -117.0001343 32.7788856, -116.9998308 32.7789701, -116.9995311 32.7790381, -116.998793 32.7791247, -116.9985291 32.7791478, -116.9977201 32.7792185)"
49368978,,25,yes,49368978,motorway,,0,,2,562.045,25 mph,,True,"[123570121, 49790378, 49790379]",CA 125,,49368988,22.4818,,,"LINESTRING (-117.0018017 32.7719618, -117.0021215 32.7732022, -117.0022492 32.7736163, -117.0031114 32.7763341, -117.003268 32.7768627)"
49757149,,65,,49757149,motorway,,0,,4,328.741,65 mph,,True,35166140,I 8,,295207630,5.057553846,,,"LINESTRING (-116.9977201 32.7792185, -116.9972551 32.7792099, -116.9942096 32.7790525)"
295207630,,65,,295207630,motorway,,0,,4,156.154,65 mph,,True,35166140,I 8,,1128640020,2.4023692309999998,,,"LINESTRING (-116.9942096 32.7790525, -116.993813 32.779045, -116.9925402 32.7790071)"
1128640020,,65,,1128640020,motorway,,0,,4,771.632,65 mph,,True,35166140,I 8,,49757168,11.87126154,,,"LINESTRING (-116.9925402 32.7790071, -116.9916433 32.7789804, -116.9861857 32.7788483, -116.985869 32.7788749, -116.9855403 32.778928, -116.985286 32.7789744, -116.9850297 32.7790318, -116.9847147 32.7791163, -116.984354 32.7792349)"
49757168,,25,,49757168,motorway_link,,0,,2,346.00300000000004,25 mph,,True,26951406,,,295327521,13.84012,,,"LINESTRING (-116.984354 32.7792349, -116.9835734 32.7795074, -116.9833842 32.7796153, -116.9831674 32.7797492, -116.9828631 32.779965, -116.9824914 32.7802422, -116.9822018 32.7804799, -116.9819994 32.7806729, -116.9817789 32.7809035, -116.9815302 32.7811675)"
49757168,,65,yes,49757168,motorway,,0,,4,1536.652,65 mph,,True,"[35166140, 27053101, 27053100]",I 8,,49757224,23.6408,,,"LINESTRING (-116.984354 32.7792349, -116.9840143 32.7794022, -116.983689 32.7795599, -116.9835249 32.7796502, -116.9832615 32.7798003, -116.9826237 32.7802974, -116.9824883 32.7804295, -116.9823073 32.7806197, -116.9820836 32.7808825, -116.9818644 32.7811858, -116.9816761 32.7814929, -116.9813169 32.7821342, -116.9808726 32.7829316, -116.9804029 32.7837732, -116.980148 32.7841927, -116.9799713 32.7844576, -116.9797642 32.7847456, -116.979482 32.785116, -116.9789122 32.785808, -116.9784745 32.7863925, -116.9781912 32.7869048, -116.9779595 32.7874027, -116.9778393 32.7877779, -116.9777621 32.7881459, -116.9776848 32.7885356, -116.9776591 32.7891417, -116.9776677 32.7909888, -116.9776654 32.7912433)"
49757224,,65,yes,49757224,motorway,,0,,4,774.3910000000001,65 mph,,True,"[35166269, 27053101, 35166270]",I 8,,49757234,11.91370769,,,"LINESTRING (-116.9776654 32.7912433, -116.9776352 32.7916068, -116.9775633 32.7922072, -116.9773845 32.7933089, -116.9771383 32.7948419, -116.9770998 32.7950908, -116.976921 32.7962233, -116.9768311 32.7967638, -116.9767252 32.7974391, -116.9766677 32.7977061, -116.9765503 32.798141)"
49757224,,25,,49757224,motorway_link,,0,,3,421.343,25 mph,,True,"[436313296, 35166285]",,,48939402,16.853720000000003,,,"LINESTRING (-116.9776654 32.7912433, -116.9774349 32.7922132, -116.977254 32.7929715, -116.9770438 32.7937615, -116.9769423 32.7941429, -116.9767521 32.7948494, -116.9767421 32.7949511)"
48939402,,25,,48939402,motorway_link,,0,,,355.423,25 mph,,True,291511166,,,49757234,14.216920000000002,,,"LINESTRING (-116.9767421 32.7949511, -116.9767241 32.7950995, -116.9767279 32.7952264, -116.9767352 32.7958013, -116.9767064 32.7964606, -116.9766724 32.7968423, -116.976614 32.7973721, -116.9765503 32.798141)"
48939402,,25,,48939402,secondary,,0,,5,84.462,25 mph,West Main Street,False,"[436313258, 436313261]",,,48939406,3.37848,,,"LINESTRING (-116.9776457 32.7949534, -116.9769638 32.7949517, -116.9768368 32.7949514, -116.9767421 32.7949511)"
48939402,,25,,48939402,secondary,,0,,"['7', '6']",115.171,25 mph,West Main Street,False,"[436313216, 436313258, 436313229]",,,49542792,4.60684,,,"LINESTRING (-116.97551 32.794952, -116.9759252 32.7949541, -116.9759779 32.7949544, -116.9762015 32.7949556, -116.9767421 32.7949511)"
49542792,,25,,49542792,secondary,,0,,5,103.45700000000001,25 mph,West Main Street,False,"[436313232, 436313247]",,,49086798,4.13828,,,"LINESTRING (-116.97551 32.794952, -116.9751758 32.7949499, -116.9751236 32.7949495, -116.9750699 32.7949491, -116.9748822 32.7949478, -116.9748554 32.7949476, -116.9746113 32.7949459, -116.9744032 32.7949444)"
49542792,,35,,49542792,tertiary,,0,,,401.63800000000003,35 mph,South Marshall Avenue,False,"[351310194, 6014206]",,,49236110,11.47537143,,,"LINESTRING (-116.97551 32.794952, -116.9755106 32.7946286, -116.975511 32.7944138, -116.9755112 32.7943326, -116.9755142 32.7927975, -116.9755161 32.7918135, -116.975517 32.79134)"
49542792,,25,,49542792,secondary,,0,,"['7', '6']",115.171,25 mph,West Main Street,False,"[436313216, 436313258, 436313229]",,,48939402,4.60684,,,"LINESTRING (-116.97551 32.794952, -116.9759252 32.7949541, -116.9759779 32.7949544, -116.9762015 32.7949556, -116.9767421 32.7949511)"
49086798,,25,,49086798,residential,,0,,,401.24199999999996,25 mph,Millar Avenue,False,5959625,,,49086799,16.04968,,,"LINESTRING (-116.97438 32.791336, -116.9744002 32.794473, -116.9744032 32.7949444)"
49086798,,25,,49086798,secondary,,0,,5,104.213,25 mph,West Main Street,False,"[436313244, 436313221]",,,49438496,4.16852,,,"LINESTRING (-116.9732885 32.7949623, -116.9736015 32.7949571, -116.9741358 32.7949482, -116.9744032 32.7949444)"
49086798,,25,,49086798,secondary,,0,,5,103.45700000000001,25 mph,West Main Street,False,"[436313232, 436313247]",,,49542792,4.13828,,,"LINESTRING (-116.97551 32.794952, -116.9751758 32.7949499, -116.9751236 32.7949495, -116.9750699 32.7949491, -116.9748822 32.7949478, -116.9748554 32.7949476, -116.9746113 32.7949459, -116.9744032 32.7949444)"
49438496,,25,,49438496,secondary,,0,,5,104.213,25 mph,West Main Street,False,"[436313244, 436313221]",,,49086798,4.16852,,,"LINESTRING (-116.9732885 32.7949623, -116.9736015 32.7949571, -116.9741358 32.7949482, -116.9744032 32.7949444)"
49438496,,25,,49438496,residential,,0,,,402.782,25 mph,Richfield Avenue,False,6000400,,,49236107,16.111279999999997,,,"LINESTRING (-116.9732885 32.7949623, -116.973289 32.79134)"
49438496,,25,,49438496,secondary,,0,,5,103.34,25 mph,West Main Street,False,"[436313235, 436313252]",,,49659317,4.1336,,,"LINESTRING (-116.972183 32.794952, -116.9730355 32.7949599, -116.9732885 32.7949623)"
49659317,,25,,49659317,residential,,0,,,401.19199999999995,25 mph,Richardson Avenue,False,6055992,,,49236105,16.04768,,,"LINESTRING (-116.972183 32.794952, -116.972183 32.7944662, -116.972183 32.7917549, -116.972183 32.791344)"
49659317,,25,,49659317,secondary,,0,,5,103.34,25 mph,West Main Street,False,"[436313235, 436313252]",,,49438496,4.1336,,,"LINESTRING (-116.972183 32.794952, -116.9730355 32.7949599, -116.9732885 32.7949623)"
