nid,access,base_speed,bridge,from,highway,junction,key,landuse,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,weigth,tunnel,width,geometry
49272840,,25,,49272840,tertiary,,0,,,140.595,25 mph,Mount Vernon Street,False,6049031,,,49290590,5.6238,,,"LINESTRING (-117.047913 32.731544, -117.0475088 32.7315472, -117.04641 32.731556)"
49272840,,25,,49272840,tertiary,,0,,,136.941,25 mph,Mount Vernon Street,False,6049031,,,49695612,5.47764,,,"LINESTRING (-117.047913 32.731544, -117.0486734 32.7315424, -117.049377 32.731541)"
49272840,,25,,49272840,residential,,0,,,268.546,25 mph,Peppermint Lane,False,5979106,,,49272834,10.74184,,,"LINESTRING (-117.047913 32.731544, -117.0479118 32.7315154, -117.047867 32.730488, -117.047855 32.7300592, -117.047829 32.72913)"
49290590,,25,,49290590,tertiary,,0,,,5.051,25 mph,Mount Vernon Street,False,6049031,,,49290563,0.20204,,,"LINESTRING (-117.04641 32.731556, -117.046356 32.731556)"
49290590,,25,,49290590,residential,,0,,,175.644,25 mph,Berry Street,False,5981576,,,565351614,7.025760000000001,,,"LINESTRING (-117.0460646 32.7300042, -117.046273 32.730801, -117.04641 32.731556)"
49290590,,25,,49290590,tertiary,,0,,,140.595,25 mph,Mount Vernon Street,False,6049031,,,49272840,5.6238,,,"LINESTRING (-117.047913 32.731544, -117.0475088 32.7315472, -117.04641 32.731556)"
49290563,,25,,49290563,tertiary,,0,,,5.051,25 mph,Mount Vernon Street,False,6049031,,,49290590,0.20204,,,"LINESTRING (-117.04641 32.731556, -117.046356 32.731556)"
49290563,,25,,49290563,residential,,0,,,83.28200000000001,25 mph,Berry Street,False,5981573,,,49290567,3.3312800000000005,,,"LINESTRING (-117.04631 32.732296, -117.046303 32.731987, -117.046356 32.73188, -117.046356 32.731556)"
49290563,,25,,49290563,tertiary,,0,,,203.613,25 mph,Mount Vernon Street,False,6049031,,,3489061582,8.14452,,,"LINESTRING (-117.0441808 32.7316063, -117.044341 32.731609, -117.0451252 32.7315954, -117.0452047 32.731594, -117.0455579 32.7315879, -117.0456563 32.7315862, -117.046013 32.73158, -117.046356 32.731556)"
3489061582,,25,,3489061582,tertiary,,0,,,203.613,25 mph,Mount Vernon Street,False,6049031,,,49290563,8.14452,,,"LINESTRING (-117.0441808 32.7316063, -117.044341 32.731609, -117.0451252 32.7315954, -117.0452047 32.731594, -117.0455579 32.7315879, -117.0456563 32.7315862, -117.046013 32.73158, -117.046356 32.731556)"
3489061582,,25,,3489061582,tertiary,,0,,,55.33,25 mph,Mount Vernon Street,False,6049031,,,3489061287,2.2132,,,"LINESTRING (-117.0441808 32.7316063, -117.0435894 32.7315963)"
3489061582,,25,,3489061582,residential,,0,,,94.413,25 mph,,False,341826596,,,3489061585,3.7765199999999997,,,"LINESTRING (-117.0442146 32.7324549, -117.0441808 32.7316063)"
3489061287,,25,,3489061287,tertiary,,0,,,55.891999999999996,25 mph,Mount Vernon Street,False,6049031,,,49504700,2.23568,,,"LINESTRING (-117.0435894 32.7315963, -117.043452 32.731594, -117.0433831 32.7315928, -117.042992 32.731586)"
3489061287,,25,,3489061287,tertiary,,0,,,55.33,25 mph,Mount Vernon Street,False,6049031,,,3489061582,2.2132,,,"LINESTRING (-117.0441808 32.7316063, -117.0435894 32.7315963)"
3489061287,,25,,3489061287,residential,,0,,2,72.903,25 mph,Holiday Lane,False,341826542,,,3489061288,2.9161200000000003,,,"LINESTRING (-117.0435973 32.7322519, -117.0435894 32.7315963)"
49504700,,25,,49504700,tertiary,,0,,,97.875,25 mph,Mount Vernon Street,False,6049031,,,49350734,3.915,,,"LINESTRING (-117.042992 32.731586, -117.0424511 32.7315979, -117.041946 32.731609)"
49504700,,25,,49504700,secondary,,0,,"['4', '3']",197.725,25 mph,Massachusetts Avenue,False,"[436296919, 436296902, 436296911]",,,49437708,7.909,,,"LINESTRING (-117.042992 32.731586, -117.0429857 32.7319475, -117.0429676 32.7329851, -117.042961 32.733364)"
49504700,,25,,49504700,tertiary,,0,,,55.891999999999996,25 mph,Mount Vernon Street,False,6049031,,,3489061287,2.23568,,,"LINESTRING (-117.0435894 32.7315963, -117.043452 32.731594, -117.0433831 32.7315928, -117.042992 32.731586)"
49504700,,25,,49504700,secondary,,0,,4,173.47,25 mph,Massachusetts Avenue,False,"[436595169, 436398521]",,,49145398,6.9388,,,"LINESTRING (-117.043007 32.730026, -117.0430032 32.7304221, -117.0429954 32.7312305, -117.042992 32.731586)"
49350734,,25,,49350734,residential,,0,,,114.54,25 mph,McKnight Drive,False,5988664,,,49350736,4.5816,,,"LINESTRING (-117.041931 32.732639, -117.041946 32.731609)"
49350734,,25,,49350734,residential,,0,,,75.835,25 mph,McKnight Drive,False,5988664,,,49114637,3.0334,,,"LINESTRING (-117.041946 32.730927, -117.041946 32.731609)"
49350734,,25,,49350734,tertiary,,0,,,205.558,25 mph,Mount Vernon Street,False,6049031,,,49695622,8.22232,,,"LINESTRING (-117.039749 32.731651, -117.041946 32.731609)"
49350734,,25,,49350734,tertiary,,0,,,97.875,25 mph,Mount Vernon Street,False,6049031,,,49504700,3.915,,,"LINESTRING (-117.042992 32.731586, -117.0424511 32.7315979, -117.041946 32.731609)"
49695622,,25,,49695622,tertiary,,0,,,205.558,25 mph,Mount Vernon Street,False,6049031,,,49350734,8.22232,,,"LINESTRING (-117.039749 32.731651, -117.041946 32.731609)"
49695622,,25,,49695622,tertiary,,0,,,62.778999999999996,25 mph,Mount Vernon Street,False,6049031,,,49695625,2.51116,,,"LINESTRING (-117.039078 32.731663, -117.039749 32.731651)"
49695622,,25,,49695622,residential,,0,,,409.43800000000005,25 mph,Bonita Street,False,6054903,,,49581034,16.37752,,,"LINESTRING (-117.040497 32.735279, -117.039749 32.731651)"
49695622,,25,,49695622,residential,,0,,,100.27600000000001,25 mph,Bonita Street,False,6054903,,,49273455,4.01104,,,"LINESTRING (-117.039543 32.730766, -117.039749 32.731651)"
49695625,,25,,49695625,tertiary,,0,,,32.841,25 mph,Mount Vernon Street,False,6049031,,,49414863,1.31364,,,"LINESTRING (-117.039078 32.731663, -117.038727 32.73167)"
49695625,,25,,49695625,tertiary,,0,,,62.778999999999996,25 mph,Mount Vernon Street,False,6049031,,,49695622,2.51116,,,"LINESTRING (-117.039078 32.731663, -117.039749 32.731651)"
49695625,,25,,49695625,residential,,0,,,405.37300000000005,25 mph,Glebe Road,False,6050482,,,48961854,16.214920000000003,,,"LINESTRING (-117.03933 32.735294, -117.03933 32.734726, -117.039223 32.733562, -117.039047 32.732548, -117.039078 32.731663)"
49414863,,25,,49414863,residential,,0,,,85.75200000000001,25 mph,Shady Acre Lane,False,5996086,,,49414864,3.4300800000000002,,,"LINESTRING (-117.0386832 32.7308997, -117.038727 32.73167)"
49414863,,25,,49414863,tertiary,,0,,,61.376000000000005,25 mph,Mount Vernon Street,False,6049031,,,49328052,2.4550400000000003,,,"LINESTRING (-117.038071 32.731682, -117.038727 32.73167)"
49414863,,25,,49414863,tertiary,,0,,,32.841,25 mph,Mount Vernon Street,False,6049031,,,49695625,1.31364,,,"LINESTRING (-117.039078 32.731663, -117.038727 32.73167)"
49328052,,25,,49328052,tertiary,,0,,,61.376000000000005,25 mph,Mount Vernon Street,False,6049031,,,49414863,2.4550400000000003,,,"LINESTRING (-117.038071 32.731682, -117.038727 32.73167)"
49328052,,25,,49328052,tertiary,,0,,,49.952,25 mph,Mount Vernon Street,False,6049031,,,49400353,1.9980799999999999,,,"LINESTRING (-117.037537 32.731678, -117.038071 32.731682)"
49328052,,25,,49328052,residential,,0,,,157.33700000000002,25 mph,Edding Drive,False,5986144,,,49328063,6.293480000000001,,,"LINESTRING (-117.038177 32.73307, -117.038254 32.732719, -117.038254 32.732582, -117.038132 32.732281, -117.038071 32.731956, -117.038071 32.731682)"
49400353,,25,,49400353,tertiary,,0,,,291.939,25 mph,Mount Vernon Street,False,6049031,,,49065095,11.67756,,,"LINESTRING (-117.037537 32.731678, -117.034416 32.731693)"
49400353,,25,,49400353,tertiary,,0,,,49.952,25 mph,Mount Vernon Street,False,6049031,,,49328052,1.9980799999999999,,,"LINESTRING (-117.037537 32.731678, -117.038071 32.731682)"
49400353,,25,,49400353,residential,,0,,,85.678,25 mph,El Prado Avenue,False,5994070,,,5772737031,3.4271199999999995,,,"LINESTRING (-117.0375429 32.7309075, -117.037537 32.731678)"
49065095,,25,,49065095,tertiary,,0,,,211.878,25 mph,Main Street,False,672834660,,,49424482,8.47512,,,"LINESTRING (-117.034416 32.731693, -117.0332769 32.73334)"
49065095,,25,,49065095,tertiary,,0,,,100.955,25 mph,Main Street,False,672834660,,,3633220880,4.0382,,,"LINESTRING (-117.034416 32.731693, -117.0349479 32.730903)"
49065095,,25,,49065095,residential,,0,,,203.27900000000002,25 mph,Buena Vista Avenue,False,5957506,,,49065096,8.131160000000001,,,"LINESTRING (-117.0343818 32.7335209, -117.034416 32.731693)"
49065095,,25,,49065095,tertiary,,0,,,291.939,25 mph,Mount Vernon Street,False,6049031,,,49400353,11.67756,,,"LINESTRING (-117.037537 32.731678, -117.034416 32.731693)"
49424482,,25,,49424482,residential,,0,,,21.815,25 mph,Grange Street,False,5997936,,,49424480,0.8726,,,"LINESTRING (-117.0332769 32.73334, -117.033287 32.733536)"
49424482,,25,,49424482,tertiary,,0,,,25.208000000000002,25 mph,Main Street,False,672834660,,,49639639,1.00832,,,"LINESTRING (-117.03315 32.73354, -117.0332769 32.73334)"
49424482,,25,,49424482,tertiary,,0,,,211.878,25 mph,Main Street,False,672834660,,,49065095,8.47512,,,"LINESTRING (-117.034416 32.731693, -117.0332769 32.73334)"
49639639,,25,,49639639,residential,,0,,,12.822000000000001,25 mph,Davidson Avenue,False,6055728,,,49424480,0.51288,,,"LINESTRING (-117.03315 32.73354, -117.033287 32.733536)"
49639639,,25,,49639639,tertiary,,0,,,25.208000000000002,25 mph,Main Street,False,672834660,,,49424482,1.00832,,,"LINESTRING (-117.03315 32.73354, -117.0332769 32.73334)"
49639639,,25,,49639639,tertiary,,0,,,166.696,25 mph,Main Street,False,672834660,,,49639641,6.667839999999999,,,"LINESTRING (-117.032303 32.734859, -117.03315 32.73354)"
49639641,,25,,49639641,tertiary,,0,,,166.696,25 mph,Main Street,False,672834660,,,49639639,6.667839999999999,,,"LINESTRING (-117.032303 32.734859, -117.03315 32.73354)"
49639641,,25,,49639641,tertiary,,0,,,15.122,25 mph,Main Street,False,672834660,,,49639643,0.60488,,,"LINESTRING (-117.032222 32.7349767, -117.032303 32.734859)"
49639641,,25,,49639641,tertiary,,0,,,80.615,25 mph,Cypress Avenue,False,6055885,,,49581049,3.2246,,,"LINESTRING (-117.032913 32.735332, -117.0328106 32.7352105, -117.032752 32.735141, -117.032568 32.734957, -117.032495 32.7349, -117.032303 32.734859)"
49639641,,25,,49639641,tertiary,,0,,,35.129,25 mph,"['Cypress Avenue', 'San Miguel Avenue']",False,"[6023891, 6055885]",,,1811066443,1.40516,,,"LINESTRING (-117.031948 32.7347559, -117.032078 32.7347944, -117.0321218 32.7348078, -117.032303 32.734859)"
1811066443,,25,,1811066443,secondary,,0,,"['3', '2']",59.445,25 mph,Lemon Grove Avenue,True,"[436296889, 436296878]",,,49554602,2.3778,,,"LINESTRING (-117.031948 32.7347559, -117.0320037 32.7346586, -117.0322239 32.7342743)"
1811066443,,25,,1811066443,tertiary,,0,,,35.129,25 mph,"['Cypress Avenue', 'San Miguel Avenue']",False,"[6023891, 6055885]",,,49639641,1.40516,,,"LINESTRING (-117.031948 32.7347559, -117.032078 32.7347944, -117.0321218 32.7348078, -117.032303 32.734859)"
1811066443,,25,,1811066443,tertiary,,0,,,15.373,25 mph,San Miguel Avenue,False,6023891,,,49080198,0.61492,,,"LINESTRING (-117.031788 32.7347243, -117.031948 32.7347559)"
49080198,,25,,49080198,tertiary,,0,,,15.373,25 mph,San Miguel Avenue,False,6023891,,,1811066443,0.61492,,,"LINESTRING (-117.031788 32.7347243, -117.031948 32.7347559)"
49080198,,25,,49080198,secondary,,0,,2,212.514,25 mph,Lemon Grove Avenue,True,169959567,,,1811066454,8.50056,,,"LINESTRING (-117.031788 32.7347243, -117.0316297 32.7349837, -117.0314892 32.7352316, -117.0314316 32.7353334, -117.0313689 32.735455, -117.0312708 32.7356387, -117.0311682 32.7358812, -117.0310517 32.7361819, -117.0309537 32.7364959)"
49080198,,25,,49080198,tertiary,,0,,,110.031,25 mph,Palm Street,False,5958997,,,49080199,4.4012400000000005,,,"LINESTRING (-117.0306117 32.734715, -117.0311147 32.734717, -117.0315593 32.7347218, -117.031788 32.7347243)"
49080199,,25,,49080199,residential,,0,,,101.772,25 mph,Citronella Avenue,False,668182798,,,49056790,4.070880000000001,,,"LINESTRING (-117.0306117 32.734715, -117.030594 32.7353268, -117.030586 32.73563)"
49080199,,25,,49080199,tertiary,,0,,,110.031,25 mph,Palm Street,False,5958997,,,49080198,4.4012400000000005,,,"LINESTRING (-117.0306117 32.734715, -117.0311147 32.734717, -117.0315593 32.7347218, -117.031788 32.7347243)"
49080199,,25,,49080199,tertiary,,0,,,94.46,25 mph,Palm Street,False,668182797,,,49080200,3.7784,,,"LINESTRING (-117.029602 32.734699, -117.0306117 32.734715)"
49080200,,25,,49080200,tertiary,,0,,,94.46,25 mph,Palm Street,False,668182797,,,49080199,3.7784,,,"LINESTRING (-117.029602 32.734699, -117.0306117 32.734715)"
49080200,,25,,49080200,residential,,0,,,127.654,25 mph,Nida Place,False,6053132,,,49735599,5.10616,,,"LINESTRING (-117.02961 32.733551, -117.029602 32.734699)"
49080200,,25,,49080200,tertiary,,0,,,137.035,25 mph,Palm Street,False,668182797,,,49080201,5.4814,,,"LINESTRING (-117.028137 32.734688, -117.0287202 32.7346924, -117.029602 32.734699)"
49080201,,25,,49080201,residential,,0,,,318.277,25 mph,Hardy Drive,False,6046338,,,49667541,12.73108,,,"LINESTRING (-117.028137 32.734688, -117.028137 32.7341, -117.0281477 32.7338359, -117.0281557 32.7336386, -117.0281763 32.7331287, -117.028229 32.731827)"
49080201,,25,,49080201,tertiary,,0,,,137.035,25 mph,Palm Street,False,668182797,,,49080200,5.4814,,,"LINESTRING (-117.028137 32.734688, -117.0287202 32.7346924, -117.029602 32.734699)"
49080201,,25,,49080201,tertiary,,0,,,93.583,25 mph,Palm Street,False,668182797,,,49080202,3.7433199999999998,,,"LINESTRING (-117.0271365 32.7346911, -117.027601 32.7346897, -117.028137 32.734688)"
49080202,,25,,49080202,tertiary,,0,,,318.998,25 mph,Skyline Drive,False,6034454,,,49616932,12.75992,,,"LINESTRING (-117.0271365 32.7346911, -117.027153 32.73415, -117.026947 32.732365, -117.026932 32.731831)"
49080202,,25,,49080202,tertiary,,0,,,128.31799999999998,25 mph,Skyline Drive,False,225763872,,,49056802,5.13272,,,"LINESTRING (-117.0271365 32.7346911, -117.027077 32.735844)"
49080202,,25,,49080202,tertiary,,0,,,93.583,25 mph,Palm Street,False,668182797,,,49080201,3.7433199999999998,,,"LINESTRING (-117.0271365 32.7346911, -117.027601 32.7346897, -117.028137 32.734688)"
49080202,,25,,49080202,tertiary,,0,,,99.77600000000001,25 mph,Palm Street,False,225763871,,,49080203,3.9910400000000004,,,"LINESTRING (-117.02607 32.734673, -117.0265268 32.7346808, -117.0271365 32.7346911)"
49080203,,25,,49080203,tertiary,,0,,,99.77600000000001,25 mph,Palm Street,False,225763871,,,49080202,3.9910400000000004,,,"LINESTRING (-117.02607 32.734673, -117.0265268 32.7346808, -117.0271365 32.7346911)"
49080203,,25,,49080203,tertiary,,0,,,59.303000000000004,25 mph,Palm Street,False,225763871,,,49080204,2.3721200000000002,,,"LINESTRING (-117.025436 32.734669, -117.02607 32.734673)"
49080203,,25,,49080203,residential,,0,,,560.75,25 mph,"['Mulder Street', 'Crestline Drive', 'Haven Drive']",False,"[5968096, 6048850, 5957579]",,,49080205,22.43,,,"LINESTRING (-117.025124 32.734669, -117.025131 32.734306, -117.025162 32.734146, -117.025223 32.732578, -117.02523 32.732521, -117.025299 32.732491, -117.026039 32.732502, -117.026108 32.732544, -117.026131 32.73262, -117.02607 32.734673)"
49080204,,25,,49080204,residential,,0,,,73.736,25 mph,Myra Street,False,6050622,,,48857478,2.94944,,,"LINESTRING (-117.025436 32.734669, -117.025421 32.735332)"
49080204,,25,,49080204,tertiary,,0,,,59.303000000000004,25 mph,Palm Street,False,225763871,,,49080203,2.3721200000000002,,,"LINESTRING (-117.025436 32.734669, -117.02607 32.734673)"
49080204,,25,,49080204,tertiary,,0,,,29.183000000000003,25 mph,Palm Street,False,225763871,,,49080205,1.1673200000000001,,,"LINESTRING (-117.025124 32.734669, -117.025436 32.734669)"
49080205,,25,,49080205,residential,,0,,,560.75,25 mph,"['Mulder Street', 'Crestline Drive', 'Haven Drive']",False,"[5968096, 6048850, 5957579]",,,49080203,22.43,,,"LINESTRING (-117.025124 32.734669, -117.025131 32.734306, -117.025162 32.734146, -117.025223 32.732578, -117.02523 32.732521, -117.025299 32.732491, -117.026039 32.732502, -117.026108 32.732544, -117.026131 32.73262, -117.02607 32.734673)"
49080205,,25,,49080205,tertiary,,0,,,29.183000000000003,25 mph,Palm Street,False,225763871,,,49080204,1.1673200000000001,,,"LINESTRING (-117.025124 32.734669, -117.025436 32.734669)"
49080205,,25,,49080205,tertiary,,0,,,118.51299999999999,25 mph,Palm Street,False,225763871,,,49080206,4.74052,,,"LINESTRING (-117.023857 32.734661, -117.025124 32.734669)"
49080206,,25,,49080206,tertiary,,0,,,118.51299999999999,25 mph,Palm Street,False,225763871,,,49080205,4.74052,,,"LINESTRING (-117.023857 32.734661, -117.025124 32.734669)"
49080206,,25,,49080206,residential,,0,,,98.00299999999999,25 mph,Nomel Lane,False,6046993,,,49674302,3.92012,,,"LINESTRING (-117.023827 32.735542, -117.023857 32.734661)"
49080206,,25,,49080206,tertiary,,0,,,49.95,25 mph,Palm Street,False,225763871,,,49080207,1.9980000000000002,,,"LINESTRING (-117.023323 32.734657, -117.023857 32.734661)"
49080207,,25,,49080207,residential,,0,,,120.015,25 mph,Washington Street,False,5960222,,,49092310,4.8006,,,"LINESTRING (-117.023323 32.734657, -117.023354 32.733578)"
49080207,,25,,49080207,residential,,0,,,103.65799999999999,25 mph,Washington Street,False,5960222,,,49073822,4.146319999999999,,,"LINESTRING (-117.023323 32.734657, -117.023299 32.735589)"
49080207,,25,,49080207,tertiary,,0,,,49.95,25 mph,Palm Street,False,225763871,,,49080206,1.9980000000000002,,,"LINESTRING (-117.023323 32.734657, -117.023857 32.734661)"
49080207,,25,,49080207,tertiary,,0,,,131.329,25 mph,Palm Street,False,225763871,,,49080208,5.25316,,,"LINESTRING (-117.021919 32.734646, -117.0222039 32.7346482, -117.023323 32.734657)"
49080208,,25,,49080208,residential,,0,,,340.476,25 mph,"['Jefferson Street', 'Dennis Lane']",False,"[6002628, 5995999]",,,49093356,13.61904,,,"LINESTRING (-117.021919 32.734646, -117.021895 32.736155, -117.021889 32.736546, -117.02327 32.736565)"
49080208,,25,,49080208,tertiary,,0,,,131.329,25 mph,Palm Street,False,225763871,,,49080207,5.25316,,,"LINESTRING (-117.021919 32.734646, -117.0222039 32.7346482, -117.023323 32.734657)"
49080208,,25,,49080208,tertiary,,0,,,115.613,25 mph,Palm Street,False,225763871,,,49080209,4.6245199999999995,,,"LINESTRING (-117.020683 32.734638, -117.021919 32.734646)"
49080209,,25,,49080209,residential,,0,,,142.17,25 mph,Palm Lane,False,5988590,,,49350313,5.6868,,,"LINESTRING (-117.020683 32.734638, -117.020638 32.735916)"
49080209,,25,,49080209,tertiary,,0,,,115.613,25 mph,Palm Street,False,225763871,,,49080208,4.6245199999999995,,,"LINESTRING (-117.020683 32.734638, -117.021919 32.734646)"
49080209,,25,,49080209,tertiary,,0,,,92.787,25 mph,Palm Street,False,225763871,,,49080210,3.7114800000000003,,,"LINESTRING (-117.019691 32.734638, -117.020683 32.734638)"
49080210,,25,,49080210,residential,,0,,,103.561,25 mph,Golden Avenue,False,5980831,,,49283256,4.142440000000001,,,"LINESTRING (-117.019691 32.734638, -117.019661 32.735569)"
49080210,,25,,49080210,tertiary,,0,,,242.822,25 mph,Palm Street,False,225763871,,,418113141,9.71288,,,"LINESTRING (-117.019691 32.734638, -117.019239 32.7347051, -117.0187921 32.7348724, -117.0185604 32.7349951, -117.0180626 32.73532, -117.0174875 32.7357171)"
49080210,,25,,49080210,tertiary,,0,,,92.787,25 mph,Palm Street,False,225763871,,,49080209,3.7114800000000003,,,"LINESTRING (-117.019691 32.734638, -117.020683 32.734638)"
418113141,,25,yes,418113141,tertiary,,0,,,306.82,25 mph,"['Palm Street', 'Troy Street']",False,"[49025378, 35762798, 594852335]",,,49310099,12.2728,,,"LINESTRING (-117.0174875 32.7357171, -117.0170584 32.7359843, -117.0166034 32.7362225, -117.016346 32.7363164, -117.0160198 32.7364319, -117.0153943 32.7365607, -117.0151872 32.7365907, -117.0146279 32.736669, -117.014473 32.736668)"
418113141,,25,,418113141,residential,,0,,,149.877,25 mph,Camino de Las Palmas,False,6011792,,,49080216,5.995080000000001,,,"LINESTRING (-117.016724 32.734627, -117.0167064 32.7349085, -117.0167923 32.7351251, -117.0169725 32.7352984, -117.0172472 32.7354717, -117.0173759 32.7355872, -117.0174875 32.7357171)"
418113141,,25,,418113141,tertiary,,0,,,242.822,25 mph,Palm Street,False,225763871,,,49080210,9.71288,,,"LINESTRING (-117.019691 32.734638, -117.019239 32.7347051, -117.0187921 32.7348724, -117.0185604 32.7349951, -117.0180626 32.73532, -117.0174875 32.7357171)"
49310099,,25,yes,49310099,tertiary,,0,,,306.82,25 mph,"['Palm Street', 'Troy Street']",False,"[49025378, 35762798, 594852335]",,,418113141,12.2728,,,"LINESTRING (-117.0174875 32.7357171, -117.0170584 32.7359843, -117.0166034 32.7362225, -117.016346 32.7363164, -117.0160198 32.7364319, -117.0153943 32.7365607, -117.0151872 32.7365907, -117.0146279 32.736669, -117.014473 32.736668)"
49310099,,25,,49310099,tertiary,,0,,,397.526,25 mph,Troy Street,False,"[594852336, 280426019, 594852333]",,,49638888,15.90104,,,"LINESTRING (-117.010223 32.736691, -117.0108519 32.7366877, -117.0111083 32.7366867, -117.0113529 32.7366857, -117.0117143 32.7366842, -117.0118303 32.7366835, -117.0120757 32.7366821, -117.0130056 32.7366766, -117.0131278 32.7366759, -117.0133189 32.7366747, -117.013445 32.736674, -117.0137132 32.7366724, -117.0138326 32.7366715, -117.0141658 32.7366688, -117.014473 32.736668)"
49310099,,25,,49310099,secondary,,0,,5,227.727,25 mph,Sweetwater Road,False,"[436427128, 594852337, 436427126]",,,49310100,9.10908,,,"LINESTRING (-117.014473 32.738716, -117.014473 32.738366, -117.014473 32.7374498, -117.014473 32.7370437, -117.014473 32.736668)"
